ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,pays_dividend,dividend_yield
PAG,2012,2012.3,26.049365126984128,2.647961558435436,0.005467722143888344,0.013479737628095977,0.6298414444444448,369307.9365079365,12.14,0.18,1.76,30.24,2.96,0.46,4,1,0.017658779696073792
PAG,2012,2012.4,29.36677429032258,1.3865594432963113,-9.122446172129354e-5,0.020341808213168083,0.8427420322580645,336056.4516129032,12.14,0.17,1.71,12.74,3.09,0.46,4,1,0.015663960755525903
PAG,2013,2013.1,31.88933345,1.1838273773519863,3.1263501333094373e-4,0.0145020512042204,0.7863332333333335,404330,12.77,0.19,1.92,23.5,3.15,0.62,4,1,0.019442237667717698
PAG,2013,2013.2,31.17718740625,1.2845718963010837,-0.0017156216090833348,0.01957443644553347,0.8890625781250003,349965.625,10.99,0.17,1.7,36.91,3.08,0.62,4,1,0.019886335220723292
PAG,2013,2013.3,38.272187421875,3.9186241506628154,0.00446216632255808,0.012259061625270103,0.9304687031249999,368700,13.83,0.23,2.22,29.78,3.12,0.62,4,1,0.016199753444080135
PAG,2013,2013.4,42.734843703125,2.473531599378018,0.0011744284869118853,0.019113619562143285,1.1390623593750004,343090.625,14.64,0.25,2.35,28.94,3.22,0.62,4,1,0.014508067569103155
PAG,2014,2014.1,43.43786850819672,1.58633972980465,-0.0018803473957210114,0.017264311955911715,1.205082245901639,246632.7868852459,12.82,0.22,2.07,17.43,3.18,0.78,4,1,0.017956682194311954
PAG,2014,2014.2,45.628412634920636,1.9647277953842184,0.00122659529897491,0.015740294122639047,1.1665080158730163,407192.0634920635,14.29,0.24,2.3,17.33,3.09,0.78,4,1,0.0170946117771155
PAG,2014,2014.3,46.9726564375,2.6365832922638144,-0.003811681875866312,0.010937516000872834,0.89000020312499994,346235.9375,11.34,0.19,1.89,19.52,3.04,0.78,4,1,0.016605405339121877
PAG,2014,2014.4,45.63515625,3.502149999818959,0.0022530663004648598,0.019767149986415492,1.1701565000000005,406826.5625,13.17,0.22,2.26,20.72,3.3,0.78,4,1,0.017092085665862053
PAG,2015,2015.1,49.31016383606558,1.4123878320225904,0.0013585149737878968,0.014931495694868778,1.1811478032786888,381481.9672131148,13.54,0.23,2.39,15.98,3.32,0.94,4,1,0.019063007032892508
PAG,2015,2015.2,51.800635126984126,1.1771135411754727,-1.613977481313967e-4,0.012872324331976848,1.0753966825396823,313395.2380952381,12.86,0.22,2.28,16.61,3.18,0.94,4,1,0.01814649565001825
PAG,2015,2015.3,51.2374999375,1.7885084006977368,-4.207113355663438e-4,0.01759081113745418,1.269218703124999,292948.4375,11.58,0.2,2.08,14.08,3.21,0.94,4,1,0.018345938056045303
PAG,2015,2015.4,47.060468609375,3.1061749727542978,-0.0019286231918082158,0.014623457819630155,1.0901564374999992,301906.25,10.23,0.17,1.8,16.71,3.37,0.94,4,1,0.019974301739374114
PAG,2016,2016.1,35.59852455737705,3.304795937591511,-3.7586705174411073e-4,0.02413171693157162,1.3208196885245906,818073.7704918033,9.06,0.15,1.65,39.35,3.74,1.1,4,1,0.030900157062044534
PAG,2016,2016.2,36.53703121875,1.9829438362068519,-0.002114698704952261,0.01968274635769902,1.043437828125,620653.125,7.45,0.12,1.37,16.35,3.66,1.1,4,1,0.03010644169238097
PAG,2016,2016.3,41.602968578125,5.928024072609944,0.004659326426807059,0.01820180146122808,1.0742188437499998,997315.625,11.29,0.19,2.05,13.59,3.79,1.1,4,1,0.026440420902521466
PAG,2016,2016.4,48.74761901587301,3.7941194240129685,5.393361474601202e-4,0.01950157873126351,1.329682571428571,679344.4444444445,11.64,0.2,2.23,23.81,3.96,1.1,4,1,0.022565204664494944
PAG,2017,2017.1,51.10612885483871,2.5280105148109224,-0.0018669576143622777,0.014600951676544616,1.2593550645161284,402443.5483870968,10.42,0.18,1.92,12.3,3.95,1.56,5,1,0.03052471464686764
PAG,2017,2017.2,44.074285396825395,2.1213355349290977,-0.0018649775968056174,0.017820666659148453,1.2374608253968253,497644.44444444444,9.54,0.17,1.7,14.32,3.82,1.56,5,1,0.03539478827516882
PAG,2017,2017.3,43.18904777777778,2.046645389160551,8.816489261432438e-4,0.014574348895744542,1.0834921746031747,469307.9365079365,10.24,0.18,1.77,23.37,3.87,1.56,5,1,0.036120268453861876
PAG,2017,2017.4,47.10904782539682,1.193944203470115,-0.0018703232754699848,0.012877446178355935,1.0603173174603173,471019.04761904763,6.19,0.18,1.56,9.53,3.34,1.56,5,1,0.03311465784199088
PAG,2018,2018.1,48.49344268852459,3.2208455578768573,-0.0022127927533983935,0.018340294933016296,1.3834425081967212,523473.7704918033,5.54,0.16,1.4,10.24,3.35,1.79,5,1,0.036912207110087955
PAG,2018,2018.2,47.16109390625,2.5529135425637732,-6.599831965832585e-4,0.015481820177955971,1.1031251562500006,366020.3125,5.64,0.17,1.47,7.56,3.19,1.79,5,1,0.03795501443537935
PAG,2018,2018.3,50.838889253968254,1.7287038550901408,-9.038199914969998e-4,0.010919259688105285,0.9996826825396827,374528.5714285714,5.44,0.17,1.45,8.1,3.03,1.79,5,1,0.035209266493962214
PAG,2018,2018.4,43.235555444444444,2.479619951022143,-0.0021386752700181923,0.01728217066284612,1.309682904761904,442538.09523809527,6.94,0.14,1.23,10.23,3.14,1.79,5,1,0.04140111030376519
PAG,2019,2019.1,44.30229498360656,1.7541897837090537,0.0015985723249534063,0.016161836744866535,1.0778686557377049,494613.11475409835,7.85,0.16,1.35,14.83,4.1,1.58,4,1,0.03566406662645032
PAG,2019,2019.2,45.3795240952381,0.9833261928152197,0.0017021214901309823,0.014002726839153544,0.9647621428571425,365282.5396825397,8.64,0.17,1.41,19.28,4.02,1.58,4,1,0.034817465178437104
PAG,2019,2019.3,45.23124978125,1.9487736126228448,2.3388342509287444e-4,0.016400566202591175,1.1226566874999997,339482.8125,8.9,0.17,1.41,8.46,4.15,1.58,4,1,0.034931601661269324
PAG,2019,2019.4,49.441406203125,2.8860248938141475,2.0919376677153026e-4,0.01363169141052079,1.0260933281250004,309190.625,9.37,0.18,1.43,13.98,3.96,1.58,4,1,0.0319570198612218
PAG,2020,2020.1,43.51403219354839,9.497016813429067,-0.001214080671475854,0.03591828264144507,1.7211293064516129,380050,5.88,0.1,0.83,5.14,4.1,0.84,2,1,0.01930411772146785
PAG,2020,2020.2,34.87634925396826,4.585824913057262,-0.002042637504603153,0.034772738023782605,1.9068252063492064,444487.3015873016,9.93,0.15,1.11,3.71,3.64,0.84,2,1,0.024085089694542042
PAG,2020,2020.3,46.435781015625004,2.792779276313572,2.3651221590908786e-4,0.02001532086226666,1.415624875,330717.1875,8.57,0.19,1.23,6.76,3.22,0.84,2,1,0.018089498693202803
PAG,2020,2020.4,55.96568633333333,2.94965297940744,0.0015552332474104145,0.02180004477974014,1.9684316666666666,347011.76470588235,10.53,0.23,1.51,8.3,NA,0.84,2,1,0.01500919679599629
RENN,2012,2012.1,74.52338722580645,10.428180572125124,0.0017112569558418928,0.05573352877235003,5.153224838709677,596419.3548387097,0,2.31,0,0,0.06,0,0,0,0
RENN,2012,2012.2,82.07142855555556,14.006385953966817,-0.0013072792406653032,0.04320839513384849,5.573809428571429,638887.3015873015,46.07,2.52,0,0,0.07,0,0,0,0
RENN,2012,2012.3,60.076190555555556,3.1844740277014076,0.00823193906808197,0.02422013109674845,2.504761206349206,128203.1746031746,0,2.09,0,0,0.08,0,0,0,0
RENN,2012,2012.4,51.50564545161291,3.4734130361238926,-8.219618072824376e-4,0.025026117997573923,2.148387193548387,99312.90322580645,0,1.59,0,0,0.09,0,0,0,0
RENN,2013,2013.1,48.905000066666666,4.263530057974975,-0.0017424173993815946,0.0260299412788258,2.0749996666666664,102121.66666666667,0,1.22,0,0,0.1,0,0,0,0
RENN,2013,2013.2,44.2312500625,2.968344808539402,-0.0014346486193035479,0.0267084207454479,1.926562484375,165843.75,0,1.22,0,0,0.1,0,0,0,0
RENN,2013,2013.3,51.370312453125,4.756421601575745,0.0013456708665529988,0.037724908758818204,2.5992183281249996,213053.125,0,1.34,0,0,0.07,0,0,0,0
RENN,2013,2013.4,50.392968625,5.075109055713266,-7.547265190214574e-4,0.030682571270029435,2.474999875,225195.3125,3.67,1.34,0.18,0,0.09,0,0,0,0
RENN,2014,2014.1,51.49180336065574,5.1138145624075,0.004720367072424028,0.043454340475739005,2.852459229508197,181380.32786885247,2.47,1.62,0,0,0.05,0,0,0,0
RENN,2014,2014.2,49.76904731746032,0.7539376202172384,0.002839182886897042,0.016443031166280698,1.721428507936508,53844.444444444445,1.8,1.95,0,0,0.06,0,0,0,0
RENN,2014,2014.3,49.680468734375,1.4837643782407097,0.003796008512897945,0.018326325409664567,1.710937578125,50971.875,2.07,2.54,0,0,0.04,0,0,0,0
RENN,2014,2014.4,44.636718828125,4.686515718239767,-0.002056746961196466,0.024213984486203554,1.821093734375,50782.8125,3.02,2.1,0.16,3.65,0.04,0,0,0,0
RENN,2015,2015.1,38.32622962295082,1.2030032191684992,0.0030949048045705464,0.020369372645003336,1.1803281147540985,23557.377049180326,0,2.47,0,3.5,0.04,0,0,0,0
RENN,2015,2015.2,50.19761914285714,8.68848638325628,0.008582549054265937,0.025883993047852133,2.1928569523809522,67660.31746031746,0,4.83,0,5.51,0.07,0,0,0,0
RENN,2015,2015.3,50.015625,4.617348803310232,0.001344453049323306,0.022409175817306434,1.914843578125,42256.25,0,4.83,0,4.5,0.12,0,0,0,0
RENN,2015,2015.4,52.99218765625,1.7401699296988504,0.006174234323467473,0.016089529102152677,1.3593753906250001,20598.4375,0,6.19,0.28,0,0.36,0,0,0,0
RENN,2016,2016.1,47.53770506557377,2.952663120839506,-3.2796681024826954e-5,0.021851674100288914,1.5836066885245903,21767.213114754097,0,5.2,0,0,0.3,0,0,0,0
RENN,2016,2016.2,38.840624703125,8.934119085418649,-0.008848253475905845,0.03771542784275771,1.7929685000000002,44246.875,0,2.61,0,0,0.38,0,0,0,0
RENN,2016,2016.3,27.208593828125,1.6532689467666009,0.0033779081633157383,0.043162027660935735,1.432031140625,46865.625,0,2.53,0,0,0.46,0,0,0,0
RENN,2016,2016.4,28.500000015873017,2.9766835965334595,-0.003292587106971683,0.03577546047666417,1.2809522063492067,35123.80952380953,0,1.75,0.15,0,0.59,0,0,0,0
RENN,2017,2017.1,24.334354725806453,0.8612621690547873,0.002517748417041084,0.01704477683766484,0.8317742903225808,45693.54838709677,0,1.48,0,0,0.57,0,0,0,0
RENN,2017,2017.2,20.83619053968254,1.4884961460653658,-0.0026509394171563916,0.025902184401706534,0.6909523650793652,44646.031746031746,0,1.08,0,0,0.64,0,0,0,0
RENN,2017,2017.3,21.858095111111112,2.6066694464149203,0.003843366020833187,0.03146879177637851,0.9485713174603178,89495.23809523809,0,1.03,0,0,0.64,0,0,0,0
RENN,2017,2017.4,29.73380946031746,1.9500035963771944,9.336257101797468e-4,0.027022678851747847,1.4085712539682542,91250.79365079365,0,0.83,0.21,0,0.69,0,0,0,0
RENN,2018,2018.1,30.09442649180328,5.2304401546721895,9.619265664324455e-4,0.059939073764203474,2.0149182131147545,308098.3606557377,0,0.41,0,0,0.63,0,0,0,0
RENN,2018,2018.2,25.904531187499998,6.334429759772274,0.010459696142459925,0.04837610358540766,1.015781359375,558507.8125,5.04,0.44,0,0,1.01,0,0,0,0
RENN,2018,2018.3,5.892857142857143,1.0657080465835826,-0.013426144352100315,0.03822130428611682,0.34904761904761905,223082.53968253967,3.52,0.22,0,0,0.96,0,0,0,0
RENN,2018,2018.4,4.549047619047619,0.2926173009113213,0.007336940525554406,0.04870382908934075,0.3133333333333333,58553.968253968254,1.81,0.22,0.59,0,1.42,0,0,0,0
RENN,2019,2019.1,4.737540983606557,0.2308437836698584,8.476154067066907e-4,0.035716271386433907,0.28032786885245903,79813.11475409837,1.46,0.23,0,0,1.66,0,0,0,0
RENN,2019,2019.2,4.277142857142858,0.7952549369520089,-0.00351783433268578,0.0550097441084636,0.3161904761904761,140076.19047619047,0,0.15,0,0,0.44,0,0,0,0
RENN,2020,2020.4,4.9141176470588235,0.9946781921216293,0.022422055223257107,0.13895788124167732,0.6564705882352941,287427.45098039217,0,0.31,Inf,0,NA,0,0,0,0
RUSHA,2006,2006.4,7.999788317460317,0.26999880474453636,0.00127160700007557,0.01855623139014044,0.23033517460317454,185449.20634920636,7.06,0.18,1.22,0,2.32,0,0,0,0
RUSHA,2007,2007.1,8.264990918032787,0.43191930170798104,0.0023759728698935726,0.019472769730176004,0.23285972131147545,185316.39344262294,7.85,0.2,1.33,0,2.18,0,0,0,0
RUSHA,2007,2007.2,9.877742571428572,0.7774012055302966,6.161747919386382e-4,0.019145809513679453,0.3188007936507938,250103.17460317462,9.18,0.23,1.45,0,2.06,0,0,0,0
RUSHA,2007,2007.3,11.62701934920635,0.7408948079051298,1.4340956914204794e-4,0.022289883891955856,0.47393298412698426,503477.77777777775,11.41,0.28,1.63,5.53,1.72,0,0,0,0
RUSHA,2007,2007.4,11.17204859375,0.6695850178283659,-6.835918609223883e-5,0.024943452193141532,0.520000015625,433634.375,13.19,0.33,1.7,3.45,1.58,0,0,0,0
RUSHA,2008,2008.1,10.73530062295082,0.5670669160406958,0.0016845241210763017,0.030723097394629584,0.5933333934426229,374706.5573770492,12.32,0.31,1.44,3.67,1.47,0,0,0,0
RUSHA,2008,2008.2,10.224687515625,0.8832540859187993,-0.00307346109988908,0.02529169029122164,0.5078124999999999,279646.875,10.91,0.25,1.07,2.47,1.5,0,0,0,0
RUSHA,2008,2008.3,8.43500009375,0.5790011940846507,0.0019970377543283326,0.03231597186674091,0.4912500156249998,343629.6875,13.24,0.28,1.12,6.59,1.49,0,0,0,0
RUSHA,2008,2008.4,5.554791671875,0.8285670637754066,-6.546856224752763e-4,0.062476525549063744,0.5962500625,403418.75,10.96,0.21,0.74,19.62,1.54,0,0,0,0
RUSHA,2009,2009.1,5.771038245901639,0.6772043541116831,0.005144022021214047,0.0569870400345018,0.5302732622950821,227631.1475409836,14.7,0.22,0.76,5.03,1.39,0,0,0,0
RUSHA,2009,2009.2,7.8198941587301585,0.7295950404829582,0.006997670833013655,0.04228781275424719,0.5317460634920635,274938.09523809527,29.05,0.32,1,7.7,1.3,0,0,0,0
RUSHA,2009,2009.3,8.621666640625,0.675652661684802,0.0013842984498807444,0.0285943756038257,0.4286457812500001,153868.75,48.34,0.39,1.1,5.05,1.26,0,0,0,0
RUSHA,2009,2009.4,7.780416703125,0.44934729442803956,-0.0025058183485537795,0.025313841409485227,0.32270842187500004,144440.625,72.28,0.36,1.01,4.33,1.29,0,0,0,0
RUSHA,2010,2010.1,7.950928967213115,0.4219778036202444,0.0022323855548921478,0.027678471073779534,0.32065575409836067,140463.9344262295,91.75,0.41,1.06,10.15,1.34,0,0,0,0
RUSHA,2010,2010.2,10.044761952380952,0.6437216512045637,-1.414493742724687e-4,0.03041694262697998,0.4251852857142856,184977.77777777778,39.35,0.41,1.06,21.93,1.52,0,0,0,0
RUSHA,2010,2010.3,9.360625015625,0.5418652541930202,0.0010809693050226024,0.027398962310446973,0.403437546875,149412.5,24.05,0.43,1.18,0,1.53,0,0,0,0
RUSHA,2010,2010.4,11.729895796875,1.2677912008009908,0.0022978671900685953,0.02179312897427051,0.34791664062500005,204648.4375,24.23,0.51,1.6,0,1.51,0,0,0,0
RUSHA,2011,2011.1,12.962258048387097,0.4265367788963337,-0.0012694088036076861,0.02116131278669416,0.39709674193548383,285701.6129032258,20.26,0.45,1.52,0,1.55,0,0,0,0
RUSHA,2011,2011.2,13.113333333333333,0.7889561163642631,-3.338417932817686e-4,0.016389231496736288,0.3621164444444445,206188.88888888888,16.52,0.36,1.43,0,1.75,0,0,0,0
RUSHA,2011,2011.3,11.78927084375,1.2138807274716301,-0.0034617498170039103,0.031357923381027,0.601874984375,206546.875,11.87,0.24,1.03,0,1.92,0,0,0,0
RUSHA,2011,2011.4,12.388465666666667,1.0989125824524248,0.003057904206785801,0.029188351609392593,0.5503703809523809,196144.44444444444,14.32,0.31,1.46,0,2.23,0,0,0,0
RUSHA,2012,2012.1,15.143118322580644,0.6616870694903398,-3.8361602185738334e-4,0.016390837826415403,0.4469892741935484,229480.64516129033,12.66,0.28,1.43,0,2.3,0,0,0,0
RUSHA,2012,2012.2,11.619470952380953,1.142838315313766,-0.00367057615949336,0.020950041609980836,0.3844444603174604,293623.8095238095,9.08,0.2,1.07,0,2.28,0,0,0,0
RUSHA,2012,2012.3,11.270793666666666,0.9835182518882682,0.0016141475512132719,0.0232525455200597,0.3382010952380953,206865.07936507938,10.89,0.24,1.23,0,2.15,0,0,0,0
RUSHA,2012,2012.4,12.875161338709677,0.4593701354653356,7.159725416462083e-4,0.017287726923602247,0.43537640322580634,167948.38709677418,12.72,0.26,1.28,16.07,2.1,0,0,0,0
RUSHA,2013,2013.1,15.938111166666667,0.9080373496375311,0.0020435715241859435,0.014875021099816428,0.3662222333333335,195146.66666666666,15.43,0.3,1.46,3.8,1.94,0,0,0,0
RUSHA,2013,2013.2,16.495729109375,1.0771819237108913,3.5635214022907807e-4,0.01870881200170212,0.5234375625000001,164853.125,19.72,0.32,1.49,6.35,2.08,0,0,0,0
RUSHA,2013,2013.3,17.204791734375,0.4789015697258473,0.003351969523363699,0.013678405572718632,0.45677090624999983,192540.625,21.3,0.33,1.55,22.28,2.12,0,0,0,0
RUSHA,2013,2013.4,18.940729125,0.6312262844623746,0.0024105141362515885,0.01764362430116892,0.5430208281250004,127412.5,23.62,0.34,1.7,0,2.26,0,0,0,0
RUSHA,2014,2014.1,19.370382590163935,0.9229965012575865,0.002208294109474416,0.015609511403753433,0.5136611967213114,119404.91803278688,26.75,0.36,1.82,0,2.32,0,0,0,0
RUSHA,2014,2014.2,22.153227555555556,0.5159873717857949,0.0030839446392600866,0.01803892698377365,0.575979095238095,219703.17460317462,22.02,0.34,1.89,0,2.31,0,0,0,0
RUSHA,2014,2014.3,23.53916671875,0.6489275438723535,-6.115066993912829e-4,0.012428751919290349,0.498229234375,185304.6875,18.79,0.31,1.76,0,2.33,0,0,0,0
RUSHA,2014,2014.4,22.991458390625,1.2597368471904196,-0.0018876927453001524,0.019856578850336055,0.695208375,259026.5625,15.89,0.27,0.82,0,2.5,0,0,0,0
RUSHA,2015,2015.1,18.97650275409836,0.6899314016492427,-0.0020848032049092537,0.01777420602580912,0.6463389016393444,279619.6721311475,12.85,0.22,1.36,0,2.49,0,0,0,0
RUSHA,2015,2015.2,18.035026507936507,0.4074836737978222,-0.001079885219124287,0.013682422955807443,0.4362963968253968,327871.4285714286,12.37,0.2,1.27,0,2.4,0,0,0,0
RUSHA,2015,2015.3,16.730104125,0.4372448826446896,-3.3769915466130254e-4,0.017659250383238942,0.5181250312500001,289884.375,11.93,0.19,1.14,0,2.45,0,0,0,0
RUSHA,2015,2015.4,15.963750046875,1.277796369828616,4.592472909661004e-4,0.01720050661626077,0.5216666562500001,307882.8125,13.22,0.18,1.02,0,2.38,0,0,0,0
RUSHA,2016,2016.1,12.093114803278688,0.8038112627448855,6.365110094950452e-4,0.025136997619689933,0.5228415737704918,408919.6721311475,14.07,0.15,0.85,8.26,2.28,0,0,0,0
RUSHA,2016,2016.2,13.282916671875,1.200833330948562,0.00395931760139327,0.017912896349858702,0.4910416874999999,244703.125,19.95,0.19,0.99,12.08,2.33,0,0,0,0
RUSHA,2016,2016.3,15.3970833125,0.5037494442604955,0.0026145434212330298,0.01692746209460263,0.41427071875,238784.375,25.31,0.22,1.1,3.88,2.16,0,0,0,0
RUSHA,2016,2016.4,18.558095238095238,2.4994999240412055,0.0018450269683351341,0.020812983643714655,0.5768256349206348,281820.6349206349,30.7,0.3,1.41,3.74,2.02,0,0,0,0
RUSHA,2017,2017.1,22.17537635483871,0.8174094361732788,0.0016473264531854034,0.017307376165826692,0.6594623387096775,396140.32258064515,24.54,0.31,1.45,4.52,2,0,0,0,0
RUSHA,2017,2017.2,24.013439158730158,0.9506718912544925,0.0011236412003110218,0.01510670746674679,0.6165080634920637,309312.6984126984,22.87,0.34,1.59,5.18,2.01,0,0,0,0
RUSHA,2017,2017.3,26.937460333333334,1.5660340161779023,0.003143436463744961,0.01629892865544687,0.6764020476190477,300520.6349206349,23.31,0.41,1.92,13.73,1.95,0,0,0,0
RUSHA,2017,2017.4,32.57629641269841,1.1745533195589117,-8.437931367256022e-4,0.013172680655094004,0.8501586984126981,304168.25396825396,11.87,0.43,1.89,0,1.78,0,0,0,0
RUSHA,2018,2018.1,31.167103786885246,3.433666930605647,-0.003156521115986668,0.02659634873661104,1.085245836065574,454360.65573770495,9.58,0.35,1.57,92.21,1.81,0.24,2,1,0.0077004267589659454
RUSHA,2018,2018.2,28.477187453125,1.3573420380475383,-0.002079695340679432,0.020571620952819232,0.8763542343749999,321159.375,9.39,0.34,1.55,0,1.85,0.24,2,1,0.00842779858070791
RUSHA,2018,2018.3,28.615555571428573,1.058356590278893,-0.002312574785766315,0.014170280344366768,0.6867725555555556,276588.8888888889,7.98,0.3,1.37,0,1.93,0.24,2,1,0.00838704666770929
RUSHA,2018,2018.4,23.983492063492065,1.5431429185783512,-0.002782083867415179,0.021286290718876732,0.8494178412698413,320660.31746031746,9.74,0.25,1.17,0,2,0.24,2,1,0.0100068830412453
RUSHA,2019,2019.1,26.569617442622953,1.5346605692597795,0.002487699907499833,0.015414607920456208,0.7797814754098359,224003.2786885246,10.43,0.29,1.39,0,2.16,0.5,4,1,0.018818486983478374
RUSHA,2019,2019.2,26.2186243015873,2.32779400522565,-0.002265514262951936,0.014382256189328065,0.6279364285714287,269014.28571428574,8.31,0.24,1.17,0,2.17,0.5,4,1,0.01907041323940591
RUSHA,2019,2019.3,24.957604125,1.2321812777453418,5.439711017258395e-4,0.0195202471223747,0.6495834062500002,291964.0625,8.77,0.24,1.2,0,1.99,0.5,4,1,0.020033974314832195
RUSHA,2019,2019.4,29.193749984375,2.543608716126434,0.0018367831390107923,0.01540072618483152,0.67114571875,237228.125,12.17,0.3,1.43,13.25,1.94,0.5,4,1,0.017126953552305157
RUSHA,2020,2020.1,27.078817274193547,3.8234363862909135,0.0010781983330281012,0.023673412671953182,1.0664515806451613,357298.3870967742,9.26,0.21,0.97,3.73,1.78,0.13,1,1,0.00480080051811907
RUSHA,2020,2020.2,24.986560936507935,2.677501967825474,-7.039488590136287e-4,0.02563433440764085,1.1613755873015874,222441.26984126985,14.87,0.3,1.25,2.34,1.58,0.13,1,1,0.005202796828676676
RUSHA,2020,2020.3,31.863541609375,1.99719154431448,0.0016225764774751175,0.015479942959421032,0.9002082812500003,195495.3125,19.22,0.39,1.5,3.03,1.45,0.13,1,1,0.0040798980098857235
RUSHA,2020,2020.4,37.79320250980392,1.471363551543606,7.813748278934789e-4,0.01959201011470295,1.3583012549019613,210225.49019607843,23.55,0.48,1.83,3.71,NA,0.13,1,1,0.0034397720057271347
SAH,2006,2006.4,26.797618968253968,2.399349263034028,0.0025054355538669045,0.010845540934807996,0.4942855555555554,267460.31746031746,13.21,0.18,1.15,0,2.46,0.48,4,1,0.01791203914678525
SAH,2007,2007.1,30.073114901639343,1.2425130977222563,-4.802774754775969e-4,0.01204897077645518,0.6255738524590163,336390.1639344262,12.67,0.18,1.13,0,2.46,0.48,4,1,0.015961100190982687
SAH,2007,2007.2,29.64603165079365,0.6729916338083779,-2.499498701121723e-4,0.008611497838466415,0.4576190317460321,299861.90476190473,11.27,0.19,1.11,0,2.49,0.48,4,1,0.016191037156473857
SAH,2007,2007.3,27.250158793650794,1.704234178363069,-0.0026963862351494336,0.018723460832258773,0.8679363174603172,435573.01587301586,9.67,0.15,0.91,0,2.45,0.48,4,1,0.017614576253839612
SAH,2007,2007.4,23.003593765625,1.689463482745089,-0.004822577377688002,0.022363986047717704,0.8478125624999997,456840.625,7.79,0.1,0.74,0,2.53,0.48,4,1,0.020866304843084094
SAH,2008,2008.1,18.960819655737705,1.2661822551675161,1.8798281469767602e-4,0.04114388304579475,0.938852262295082,536757.3770491803,8.69,0.11,0.78,57.28,2.77,0.36,3,1,0.01898652096989177
SAH,2008,2008.2,18.47046875,2.433231832969581,-0.004129150955649504,0.022245590200002774,0.6667187656249998,435246.875,6.44,0.07,0.49,18.07,2.62,0.36,3,1,0.019490571943389365
SAH,2008,2008.3,10.77640625,1.0004243023448711,-0.00408178665923785,0.05037314178820942,0.8225,685365.625,12.59,0.04,0.33,10.42,2.5,0.36,3,1,0.033406312981194446
SAH,2008,2008.4,3.85734375,1.4687055548830896,-0.0062859763116383215,0.1471051283455028,0.72703125,699465.625,0,0.02,0.73,0,11.18,0.36,3,1,0.0933284724753919
SAH,2009,2009.1,2.0050819672131146,0.8345350461001614,-0.016165120745849717,0.09110687705153962,0.27377049180327867,609319.6721311476,0,0.01,0.27,0.24,9.19,0,0,0,0
SAH,2009,2009.2,6.84047619047619,3.1592896448264822,0.031833882352101675,0.10712129397141554,0.7382539682539683,1126244.4444444445,0,0.06,1.73,1.36,8.52,0,0,0,0
SAH,2009,2009.3,11.575625,1.7093170222459269,0.0017296976795431614,0.03894722526699471,0.7915625,1074725,0,0.07,1.42,1.81,4.72,0,0,0,0
SAH,2009,2009.4,10.156875,1.2053635096833613,-9.153057102372776e-4,0.03746315973330788,0.5549999999999999,1127137.5,20.49,0.08,1.33,1.44,4.61,0,0,0,0
SAH,2010,2010.1,10.756229508196721,0.9891986048218127,8.702669139557313e-4,0.022779461481128183,0.43901639344262305,674926.2295081967,19.96,0.08,1.4,1.64,5.09,0.03,1,1,0.002789081432033286
SAH,2010,2010.2,10.397460317460318,1.3944231877825697,-0.0021137536605285896,0.034854698960801705,0.5630158730158732,1014246.0317460317,11.76,0.07,1.07,2.15,4.47,0.03,1,1,0.002885319980459208
SAH,2010,2010.3,9.17109375,0.4732331120843256,5.978408848687378e-4,0.025589329885489703,0.39765625,666917.1875,12.38,0.08,1.19,2.92,4.23,0.03,1,1,0.0032711474571939683
SAH,2010,2010.4,12.05296875,1.25176659887359,0.0035993583666794134,0.01713948386394759,0.3673437500000001,485946.875,8.19,0.11,1.37,4.65,3.84,0.03,1,1,0.0024890133395558665
SAH,2011,2011.1,13.752258064516129,0.7986390459735673,1.6727652419374183e-4,0.026679397821179007,0.5166129032258066,688883.8709677419,7.74,0.12,1.41,0,3.85,0.12,4,1,0.008725839744792643
SAH,2011,2011.2,13.332063492063492,0.7321976613309936,7.691526689172298e-4,0.025454169331224408,0.4779365079365079,695722.2222222222,7.27,0.12,1.43,0,3.53,0.12,4,1,0.00900085722449757
SAH,2011,2011.3,13.525312484375,1.4494453694629388,-0.002180804274020535,0.03005063772916401,0.69609375,707709.375,5.09,0.09,1.03,83.02,3.38,0.12,4,1,0.008872253423987723
SAH,2011,2011.4,14.316507936507936,1.0294426282877525,0.0031675909632465638,0.030442772988436256,0.649999984126984,630977.7777777778,10.53,0.11,1.37,0,3.47,0.12,4,1,0.008381932279309045
SAH,2012,2012.1,16.896290419354838,1.150932937890047,0.0020249776191543,0.020816958828541586,0.5430645322580646,593388.7096774194,11.93,0.14,1.6,68.69,3.43,0.12,4,1,0.0071021506509227035
SAH,2012,2012.2,15.626031666666666,1.6077127188651006,-0.004179660756793472,0.025965795327944838,0.6090476349206349,787249.2063492064,8.56,0.1,1.19,0,3.4,0.12,4,1,0.0076794929486789084
SAH,2012,2012.3,17.48111119047619,1.4347654613949732,0.005285314588013111,0.017364115910333926,0.4733334126984125,521363.49206349207,13.26,0.13,1.77,0,3.48,0.12,4,1,0.006864552183923908
